PERFORMANCE: {"timestamp":"2026-02-14 16:38:20","url":"\/as\/student\/SAPNA-KUMARI\/attendance","load_time":0.02683711051940918,"memory_usage":"808.75 KB","peak_memory":"2 MB","included_files":32,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:15:33","url":"\/as\/emp\/c3R1Mjk0\/user\/Krrishn_Kumar","load_time":0.1301708221435547,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:15:57","url":"\/as\/emp\/c3R1Mjk0\/user\/Krrishn_Kumar","load_time":0.12478899955749512,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:19:49","url":"\/as\/emp\/c3R1Mjk0\/user\/Krrishn_Kumar","load_time":0.12561583518981934,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:21:34","url":"\/as\/emp\/c3R1Mjk0\/user\/Krrishn_Kumar","load_time":0.12926888465881348,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:50:55","url":"\/as\/emp\/c3R1Mjk0\/user\/Krrishn_Kumar","load_time":0.02775096893310547,"memory_usage":"1.16 MB","peak_memory":"16 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:56:54","url":"\/as\/emp\/user\/c3R1Mjk0\/add-course","load_time":0.1936659812927246,"memory_usage":"1.1 MB","peak_memory":"14 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:58:08","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.4904160499572754,"memory_usage":"802.89 KB","peak_memory":"14 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:58:25","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.03261709213256836,"memory_usage":"802.89 KB","peak_memory":"14 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:58:57","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.0564420223236084,"memory_usage":"802.89 KB","peak_memory":"12 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 06:59:23","url":"\/as\/emp\/user\/c3R1Mjk0\/add-course","load_time":0.6178648471832275,"memory_usage":"1.1 MB","peak_memory":"8 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:04:54","url":"\/as\/emp\/user\/c3R1Mjk0\/add-course","load_time":0.28305697441101074,"memory_usage":"1.1 MB","peak_memory":"8 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:05:31","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.015900135040283203,"memory_usage":"802.88 KB","peak_memory":"16 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:11:43","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.06256699562072754,"memory_usage":"803.19 KB","peak_memory":"14 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:17:34","url":"\/as\/emp\/user\/c3R1Mjk0\/add-course","load_time":0.26186704635620117,"memory_usage":"1.1 MB","peak_memory":"10 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:17:35","url":"\/as\/emp\/user\/c3R1Mjk0\/add-course","load_time":0.021713972091674805,"memory_usage":"1.1 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:17:48","url":"\/as\/emp\/user\/c3R1Mjk0\/add-course","load_time":0.2604238986968994,"memory_usage":"1.1 MB","peak_memory":"14 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:18:15","url":"\/as\/emp\/user\/c3R1Mjk0\/add-course","load_time":0.258958101272583,"memory_usage":"1.1 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:18:47","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.06466102600097656,"memory_usage":"803.27 KB","peak_memory":"16 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:36:09","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.06916594505310059,"memory_usage":"806 KB","peak_memory":"8 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:36:27","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.016206026077270508,"memory_usage":"806 KB","peak_memory":"8 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:38:07","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.057563066482543945,"memory_usage":"806 KB","peak_memory":"14 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:38:13","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.023068904876708984,"memory_usage":"806 KB","peak_memory":"12 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:39:06","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.06095099449157715,"memory_usage":"806.09 KB","peak_memory":"12 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:39:32","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.08848094940185547,"memory_usage":"806.13 KB","peak_memory":"12 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:39:46","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.059504032135009766,"memory_usage":"806.09 KB","peak_memory":"6 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:40:01","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.06592702865600586,"memory_usage":"806.09 KB","peak_memory":"6 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:42:50","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.06626582145690918,"memory_usage":"806.23 KB","peak_memory":"12 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:42:53","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.01663494110107422,"memory_usage":"806.16 KB","peak_memory":"6 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:44:34","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.0589909553527832,"memory_usage":"806.13 KB","peak_memory":"14 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:44:38","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.01920914649963379,"memory_usage":"806.13 KB","peak_memory":"8 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:45:04","url":"\/as\/emp\/user\/stu294\/add\/course\/student","load_time":0.05962204933166504,"memory_usage":"806.03 KB","peak_memory":"14 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 07:50:23","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.029226064682006836,"memory_usage":"1.1 MB","peak_memory":"8 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:28:10","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.030920028686523438,"memory_usage":"1.1 MB","peak_memory":"10 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:29:30","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.4210219383239746,"memory_usage":"1.1 MB","peak_memory":"6 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:32:00","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.4055750370025635,"memory_usage":"1.1 MB","peak_memory":"6 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:33:06","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3605978488922119,"memory_usage":"1.1 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:47:47","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.022357940673828125,"memory_usage":"1.1 MB","peak_memory":"10 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:50:23","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.03799796104431152,"memory_usage":"1.1 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:56:13","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3774540424346924,"memory_usage":"1.11 MB","peak_memory":"6 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 08:56:37","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.400101900100708,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:12:45","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.40376806259155273,"memory_usage":"1.11 MB","peak_memory":"14 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:13:19","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.38565611839294434,"memory_usage":"1.1 MB","peak_memory":"14 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:16:35","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.4021620750427246,"memory_usage":"1.11 MB","peak_memory":"10 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:17:18","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3857707977294922,"memory_usage":"1.11 MB","peak_memory":"8 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:17:40","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3814840316772461,"memory_usage":"1.11 MB","peak_memory":"6 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:17:58","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3446309566497803,"memory_usage":"1.11 MB","peak_memory":"6 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:18:38","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3923320770263672,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:19:10","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.33323216438293457,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:20:21","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.33575892448425293,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:20:46","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3787081241607666,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:21:37","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3731069564819336,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:33:37","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.34819602966308594,"memory_usage":"1.11 MB","peak_memory":"14 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:34:20","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.5648889541625977,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:36:47","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3490021228790283,"memory_usage":"1.12 MB","peak_memory":"8 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:40:21","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3421509265899658,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:42:51","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.39090394973754883,"memory_usage":"1.11 MB","peak_memory":"6 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:43:42","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.34307122230529785,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:44:49","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.3635580539703369,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:50:18","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student?cashCollector=suraj+kumar&collectionDate=2026-02-19&amount=500&slipNo=234","load_time":0.04432392120361328,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:50:22","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.02222585678100586,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:53:54","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student?cashCollector=suraj+kumar&collectionDate=2026-02-19&amount=500&slipNo=234","load_time":0.4111809730529785,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:53:56","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.022861957550048828,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:53:57","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.021744966506958008,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:54:17","url":"\/as\/emp\/user\/stu294\/submit\/payment\/student","load_time":0.016265869140625,"memory_usage":"813.98 KB","peak_memory":"4 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 09:55:35","url":"\/as\/emp\/user\/stu294\/submit\/payment\/student","load_time":0.07354092597961426,"memory_usage":"810.57 KB","peak_memory":"4 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:00:31","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.041819095611572266,"memory_usage":"1.11 MB","peak_memory":"8 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:01:47","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.2686340808868408,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:01:51","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.030523061752319336,"memory_usage":"1.12 MB","peak_memory":"6 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:02:16","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.27959394454956055,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:03:09","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.2671480178833008,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:04:02","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.27728700637817383,"memory_usage":"1.11 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:05:54","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.26413512229919434,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:06:21","url":"\/as\/emp\/user\/stu294\/submit\/payment\/student","load_time":0.017206907272338867,"memory_usage":"810.41 KB","peak_memory":"4 MB","included_files":30,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:09:51","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.07420182228088379,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:10:09","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.07704496383666992,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-19 10:10:26","url":"\/as\/emp\/user\/c3R1Mjk0\/add\/payment\/W3siaWQiOiJjcnMwMDAwMDIiLCJzdGF0dXMiOiJlcnJvciIsInByaWNlIjoiODUwMC4wMCIsImRpc2NvdW50X3ByaWNlIjoiMTAwMCJ9XQ==\/student","load_time":0.07086300849914551,"memory_usage":"1.12 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
